"yine";"spanish";"source";"suspect_reason"
"Geso kanjimtlu wa maygaletu. Raniklu pokchi kegneteya. Gitskaga sagaygaletlu. Rogwaka rutakamyoyegitlu. Repomgalu, ""¿Gi ge petlu pa gixanu?""";"Y tomó por la mano al ciego, y salió con él fuera de la ciudad; y cuando le puso saliva en los ojos y le había puesto las manos encima, dijo: ¿Ves algo?";"bible";"punctuation_side_mismatch"
"Rumrekgata. Wane china, ""Netna yine, wa yanachine wa gagmuna pixka gixachine neta.""";"Y al levantar la vista, dijo: Veo hombres; Los veo como árboles, caminando.";"bible";"punctuation_side_mismatch"
"Geso yokanatatkalu gipji. Wane chinru, ""Gi wa pokchiko pyanu.""";"Y lo envió a su casa, diciendo: No vayas a la ciudad.";"bible";"punctuation_side_mismatch"
"Yatkana Geso wa yimakleneyma. Pokchikaka ya Susari Wiliponu yegi. Wa gatnugapoya repomgiyna wa yimaklene. Wane chinna Wale, ""Wa yine ¿katu wane chinna Gita nixinri?""";"Y salió Jesús con sus discípulos a los pueblos alrededor de Cesarea de Filipo; y en el camino hizo una pregunta a sus discípulos, diciendo: ¿Quién dicen los hombres que soy yo?";"bible";"punctuation_side_mismatch"
"Wanna gigitlu. Wane chinruna, "" 'Gwa Katlewakleru;' pimrine, 'Giliya;' pimrine, 'Satu Goyakalu tokanu geneklewatachine.' """;"Y respondieron, Juan el Bautista; y otros, Elías; pero otros, uno de los profetas.";"bible";"punctuation_side_mismatch"
"Wa Wale gepomgana, ""¿Ga wa gixa katu wane chinno?"" Rugita Petro. Wane chinru, ""Pixni Kristoyi.""";"Y él les preguntó : Y ustedes ¿quién dicen que soy? Pedro dijo en respuesta: Tú eres el Cristo.";"bible";"punctuation_side_mismatch"
"Geso giprotakyegitna. Retjetna yimaklene. Chigetjetlu Petro. Wane chinru, ""Najxigi pyanutka, Satanasyo. Gi rixanu gi pushiniklu wa Goyakalupirana, seyni wa yinepirana galikaka pushinika.""";"Pero él, volviéndose, y viendo a sus discípulos, dijo bruscamente a Pedro: Quítate de mi camino, Satanás, porque tu mente no está en las cosas de Dios, sino en las de los hombres.";"bible";"punctuation_side_mismatch"
"Wane chinkoxna Geso, ""Galikaka wane nchingi, pimrine gewi gwachine gi wa getumganru gipnalu ma metkanuwalunachi Goyakalu pogirewatyawaka ginachripa giyakluyma.""";"Y les dijo: De cierto les digo, que hay algunos que no probarán la muerte hasta que vean venir el reino de Dios con poder.";"bible";"punctuation_side_mismatch"
"Petro, wane chinru Geso, ""Yimaklewatachri, poyagnu gewi gawinri. Gewi wkamrutanru mapa gimajechri. Pixanupa satu, Moysisinupa satu, wa Giliyanupa satu.""";"Y Pedro le dijo a Jesús: Maestro, es bueno para nosotros estar aquí; y hagamos tres tiendas; una para ti, una para Moisés y otra para Elías.";"bible";"punctuation_side_mismatch"
"Runa kyachgapererumko. Wale chikletyegitna. Waneylu tokanchi kyachgapererumkoya, wane chinachri, ""Tyenwa Noturu nalukanru. Wale gyijnakotanu.""";"Y una nube los cubrió; y una voz salió de la nube, diciendo: Este es mi Hijo amado, escuchenlo.";"bible";"punctuation_side_mismatch"
"Rushinikluna wa tokanu. Rugjekakna wannakakluko, ""¿Klunerni wa tye, wa gipnachinyegiya yotunotini?""";"Y guardaron el secreto entre ellos, preguntándose entre ellos que seria eso de resucitar.";"bible";"punctuation_side_mismatch"
"Repomgaluna. Wane chinruna, ""¿Klunerni wa yonchikgapine chinanru wa Giliya gapkamka ginanu?""";"Y le preguntaron, diciendo: ¿Por qué dicen los escribas que Elías tiene que ser el primero?";"bible";"punctuation_side_mismatch"
"Geso gepomgana, ""¿Klu gyoptopiratyana wanna?""";"Y él les preguntó a los escribas: ¿Que estaban discutiendo con ellos?";"bible";"punctuation_side_mismatch"
"Rugita. Wane chinna Wale, ""¡Ya nyi gimuweekakgognenatachine malixkane! ¿Gi pejnugognenanukta numwanutkagi? ¿Gi pejnugognenanukta nakotangi? Ganikyegitanno.""";"Y les dijo a ellos en respuesta: ¡Oh generación sin fe, cuánto tiempo tendré que estar con ustedes! ¿Cuánto tiempo voy a aguantar su falta de fe ? deja que venga a mí.";"bible";"punctuation_side_mismatch"
"Geso wane chinru, ""Pumkata galixletinipa, ptowruko gimkata gixkota wa galixachri chinanu.""";"Y Jesús le dijo: ¡Si puedes creer! Todas las cosas son posibles para el que tiene fe.";"bible";"punctuation_side_mismatch"
"Waneklutka mturu giru saplewata. Wane china, ""Nalixa. Pupxakanno nma malixlenuya.""";"En seguida, el padre del niño dio un grito, diciendo: Tengo fe; hacer que mi débil fe sea más fuerte.";"bible";"punctuation_side_mismatch"
"Geso getna gixolune yine. Rasukamtna. Potowurutna. Chigetjetlu kamchi. Wane chinru, ""Kamchi myanumatkatu majnakotu, Gita yokanatyi pushpakyegitanru wale. Gi wanepnuteko pjiglokanutkalu.""";"Y viendo Jesús que el pueblo corría, dio orden al espíritu inmundo, diciéndole: Espíritu tú, que eres la causa de su pérdida de voz y de oído, te digo que salgas de él, y nunca más entres en él.";"bible";"punctuation_side_mismatch"
"Saplewatana. Shipchojtakakpotutanru mturni. Rushpakamtatka. Walenitka gipnachri pixka rixanatka. Giyagni gixo wane china, ""Rupnanatka.""";"Y después de dar voces y sacudirlo violentamente, salió; y el niño se quedó como un muerto; así que la mayoría de ellos dijo: Está muerto.";"bible";"punctuation_side_mismatch"
"Wa jiglokinitka wa panchi yimaklene gepomgalu wannapje rixini, ""¿Klu chinanu wixa gi wumkata giknokletlu maleka?""";"Cuando entró en la casa, sus discípulos le dijeron en privado: ¿Por qué no hemos podido echarlo fuera?";"bible";"punctuation_side_mismatch"
"Wane chinna Geso, ""Wa tye pixkalutu gi gimkata gishpakleta seyni gagjigognerupjeya.""";"Y les dijo: Nada hará que salga este género, sino la oración y ayuno.";"bible";"punctuation_side_mismatch"
"Wa runkaklewyegitna Geso yimaklene. Wane chinna, ""Gita wa Yineru Wgenno samyookalurupno yinemyoya. Ruylatannona. Nupnanu. Nyotunotanu mapgogne rixinri.""";"Porque enseñaba a sus discípulos y les decía: El Hijo del hombre es entregado en manos de hombres, y le matarán; y cuando él esté muerto, después de tres días volverá de entre los muertos.";"bible";"punctuation_side_mismatch"
"Rapokna Kapernawo. Panchi rawinitka, Geso gepomgana, ""¿Klu gyoptopirkakananumtya gatnugapoya?""";"Y vinieron a Capernaúm; y estando él en la casa, les preguntó: ¿De qué estabas hablando en el camino?";"bible";"punctuation_side_mismatch"
"Tuplata Geso. Tomgana pamole gepi. Wane chinna Wale, ""Girukokta galuka muchinanu gixleta, walepni wa gapkatpotutachri pejnuruneyapa. Pejnuruneko gipxakjetachrinapni.""";"Y sentándose, hizo venir a los doce; y les dijo: Si alguno tiene el deseo de ser el primero, será el último de todos y el servidor de todos.";"bible";"punctuation_side_mismatch"
"""Girukta yoptotlu satu tye pixkalutu mturu Gita giwakaya, Gita yoptota. Girukta yoptotno, gi Gita yoptota seyni wa nyokanatjeru galikaka.""";"Cualquiera que dé honor a un niño tan pequeño en mi nombre, me honra; y el que me honra, no me honra, sino al que me envió.";"bible";"punctuation_side_mismatch"
"Wane chinru Gwa, ""Yimaklewatachri, wetlu satu wa pgiwakaya ruknokyana maleka kamchine. Wale gi gomkagitwu. Wujretlu gi rixanu gi romkagitwu.""";"Juan le dijo: Maestro, vimos a uno que expulsaba espíritus malos en tu nombre; y dijimos que no lo hiciera, porque no es uno de nosotros.";"bible";"punctuation_side_mismatch"
"Wale gigitna. Wane china, ""¿Klu yokanyegitgi Moysisi?""";"Y les dijo a ellos en respuesta: ¿Qué dijo Moisés que debían hacer?";"bible";"punctuation_side_mismatch"
"Wane chinruna, ""Moysisi gichichlu kiruka yonatyapa ma ganunrotyanpatkalo. Ruknokanrotka.""";"Y ellos le dijeron: Moisés permitió al hombre escribir un certificado de divorcio, y liberarse de ella.";"bible";"punctuation_side_mismatch"
"Gatnugapo yapananumtini, runyegitlu satu gasukamtachri. Yoptsojityegitlu. Repomgalu, ""Yimaklewatachri kigleru ¿Klu nkamrutanu nyoptotyaplu wa nuwekinri gike rixiniko mnikawnakatupa?""";"Y mientras él estaba saliendo por el camino, un hombre corrió hacia él y se arrodilló, diciendo: Maestro bueno, ¿qué tengo que hacer para tener vida eterna?";"bible";"punctuation_side_mismatch"
"Rugitlu. Wane chinru, ""Yimaklewatachri, pejnuruko tyekaka nkamrutatka nmaklutinyakawa.""";"Y él le dijo: Maestro, todas estas leyes que he guardado desde la juventud.";"bible";"punctuation_side_mismatch"
"Geso yopukgatlu. Raluklu. Wane chinru, ""Satupje pmagatya. Pyanu. Pushankanru ptowruko wane pixle. Penekanna wa kwamonurune. Waneyapyi ponikolewlu tengogneyapa. Punanu. Pomkagitanno. Panikanru pkoroshishkitate.""";"Y Jesús, mirándolo y amándolo, dijo: Una cosa se necesita: ve, toma dinero y tus bienes, y dáselo a los pobres, y tendrás riquezas en el cielo; y ven conmigo.";"bible";"punctuation_side_mismatch"
"Geso geknokyegitna. Wane chinna Wale wa yimaklene, ""Kyaprepotlu jiglokinripna Goyakalu pogirewatyawaka wa ponikolune.""";"Y Jesús, mirando alrededor, dijo a sus discípulos: ¡Cuán difícil es para los que tienen riquezas entrar en el reino de Dios!";"bible";"punctuation_side_mismatch"
"Wanna giglajpotuta. Wane chinkakna wannakakluko, ""¿Katu gimkata gognetkaakotanu?""";"Y se sorprendieron grandemente, y le dijeron: ¿Quién pues, podrá ser salvo?";"bible";"punctuation_side_mismatch"
"Geso yopukgatna. Wane china, ""Wa yineru mumkatanutu, wale rumkata Goyakalu. Wa ptowruko rumkata Goyakalu.""";"Jesús, mirándolos, dijo: Para los hombres es imposible, pero no para Dios; porque todas las cosas son posibles para Dios.";"bible";"punctuation_side_mismatch"
"Petro yinuwaka wane chinretlu, ""Petanu. Wixa giknokamtlu ptowruko. Womkagitatkayi.""";"Pedro le dijo: Mira, hemos abandonado todo y te seguimos.";"bible";"punctuation_side_mismatch"
"Wa Santiyako Gwa, Sewereyo wgenene, rapyegitluna. Wane chinruna, ""Yimaklewatachri, waluklu klunerukokta wagjityayi wane pixanwu.""";"Y vinieron a él Jacobo y Juan, los hijos de Zebedeo, diciéndole: Maestro, ¿nos darás lo que te pidamos?";"bible";"punctuation_side_mismatch"
"Wane chinna Geso, ""¿Kluneru galuka wa nixyapgi?""";"Y él les dijo: ¿Qué quieren que haga por ustedes?";"bible";"punctuation_side_mismatch"
"Wanna wane chinru, ""Penekanwu Pixa wuxiplatanyi poyaknu yegi, satu potuklesretate, satu pkegnetesretate.""";"Y le dijeron: Déjanos estar sentados, uno a tu derecha y otro a tu izquierda, en tu gloria.";"bible";"punctuation_side_mismatch"
"Wane chinna Geso, ""Gi gimata wa gixa gagjitanru. ¿Gimkatge giiretyalo wa girapistono wa Gita girinro? ¿Gimkatge gkatletikolu wa katlu wa Gita katikolu?""";"Pero Jesús les dijo: No saben lo que están pidiendo. ¿Eres capaz de beber de la copa que yo bebo? o para someterse al bautismo al que debo someterme?";"bible";"punctuation_side_mismatch"
"Jemyegitlu Walenwa Geso Nasare gajeru. Yinuwaka saplewleta. Wane china, ""Geso, Tawiklopisha, petwamonutanno.""";"Y cuando llegó a sus oídos que era Jesús de Nazaret, dio un grito, y dijo: Jesús, Hijo de David, ten misericordia de mí.";"bible";"punctuation_side_mismatch"
"Gixolune yine chigetjetlu pochke rixinripa, seyni wanepnuteyaka saplewjeta, ""Tawiklopisha, petwamonutanno.""";"Y algunos de ellos, volviéndose en señal de protesta, le ordenaron que guardara silencio, pero siguió gritando aún más, Hijo de David, ten piedad de mí.";"bible";"punctuation_side_mismatch"
"Geso tunwata. Wane china, ""Ntomganru."" Tomgaluna wa maygaletu. Wane chinruna, ""Kiglenshinikanupyi. Palnanu. Tomgayi.""";"Y Jesús se detuvo y dijo: Déjalo venir. Y clamando al ciego, le dijeron: levántate, confía; él ha enviado por ti.";"bible";"punctuation_side_mismatch"
"Geso gepomgalu. Wane chinru, ""¿Klu palukatka wa nixyapyi?"" Maygaletu wane chinru, ""Yimaklewatachri, netinripa.""";"Y Jesús le dijo: ¿Qué quieres que te haga? Y el ciego dijo: Maestro, que recobre la vista.";"bible";"punctuation_side_mismatch"
"Geso wane chinru, ""Pyanu. Palixle gitskalakyi."" Waneklutka retatka. Romkagitatkalu Geso wa gatnugapoya.";"Y Jesús le dijo: Sigue tu camino; tu fe te ha hecho bien. Y enseguida recobró la vista y fue tras él en el camino.";"bible";"punctuation_side_mismatch"
"Pimrine wane gwanatachine wane chinna, ""¿Klu chinanu gkoshpirjetlu mporo wgene?""";"Y algunos de los que estaban allí les dijeron: ¿Qué están haciendo, tomando el asno?";"bible";"punctuation_side_mismatch"
"Geso wane chinanru gikerni, ""Gikena niksagitanutkayi gike pixiniko."" Jemluna yimaklene.";"Y le dijo: Ninguno jamas tome de tu fruto. Y sus discípulos tomaron nota de sus palabras.";"bible";"punctuation_side_mismatch"
"Runkaklewyegitna. Wane chinna Wale, ""¿Gi ge yonatkaluru: Wa nopji gagjigognewakapji chinkalurupni ptowruko payinerumnunanuko yegi? Ga wa gixa wane gixatkalu gitawakapna kachowgurune gwiyawaka pixka.""";"Y les dio enseñanza, y les dijo: ¿No está escrito en las Escrituras, se ha de llamar a mi casa casa de oración para todas las naciones? pero lo han convertido en una cueva de ladrones.";"bible";"punctuation_side_mismatch"
"Petro gishinkapatka. Wane chinru, ""Yimaklewatachri, petanru gikera pkamakpiratanruna rupriganatka.""";"Y Pedro, que lo recordaba, le dijo: Maestro, mira, el árbol que maldijiste se ha secado.";"bible";"punctuation_side_mismatch"
"Wane chinruna, ""¿Klu putakika pixa tyekaka pkamrutinri? ¿Katu gitakyi tyekaka pkamrutinri?""";"Y ellos le dijeron: ¿Con qué autoridad haces estas cosas? ¿o quién te dio autoridad para hacer estas cosas?";"bible";"punctuation_side_mismatch"
"Rugitluna Geso. Wane chinruna, ""Gi wumata."" Wane chinna Geso, ""Gita koxa gi ginkakangi klu nutakika tyekaka nkamrutinri.""";"Y dijeron en respuesta a Jesús, No tenemos idea. Y Jesús les dijo: Y no os diré con qué autoridad hago estas cosas.";"bible";"punctuation_side_mismatch"
"Runna wanna. Wane chinruna, ""Yimaklewatachri, wumatyi Pixni mayrokletyi. Gike pkagwakpirata. Gi petlu wa yinermanewle giglenu, seyni galikaka potu punkakwu Goyakalu gatnugapotepirana ¿Wa munanshichkotnige renekikolupa wenrukaka wa Susa waka gike? ¿Wenekerge waka gi wa wenekanru?""";"Y cuando hubieron venido, le dijeron: Maestro, estamos seguros de que eres veraz, y no tienes temor de nadie; no tienes respeto por la posición de un hombre, sino que estás enseñando el verdadero camino de Dios: ¿Es derecho a dar impuestos a César o no?";"bible";"punctuation_side_mismatch"
"Wa Wale gimatlu rixashleyna. Wane chinna Wale, ""¿Klu chinanu gimlukanutno? Ganikinno sroschiproji netyaplo.""";"¿Debemos dar o no dar? Pero él, consciente de sus falsos corazones, les dijo: ¿Por qué me pones a prueba? dame un centavo, para que pueda verlo.";"bible";"punctuation_side_mismatch"
"Wanna ganikyegitlu. Wane chinna Wale, ""¿Katu yaglunwa tye, ga wa katunni toyonga?"" Wanna wane chinru, ""Susanni.""";"Y le dieron uno. Y él les dijo: ¿De quién es esta imagen y nombre? Y ellos le dijeron a él, de César.";"bible";"punctuation_side_mismatch"
"Wane chinna Geso, ""Genekanru Susa wa Susanuko, ga wa Goyakalu genekanru wa Goyakalunu."" Ruglajitna Waleya.";"Y Jesús les dijo: Da a César lo que es de César, y a Dios lo que es de Dios. Y estaban llenos de admiración por él.";"bible";"punctuation_side_mismatch"
"Rapoka satu yonchikgapri koxa. Yijnakotna rugjekakyawakna. Rumata kigle gigle Geso gixna. Repomgalu, ""¿Girni wa tsru potu Yokanatkaluru Tokanchi pejnuruko pnute?""";"Y vino uno de los escribas, y oyendo su discusión, y viendo que les había dado una buena respuesta, formuló la pregunta: ¿Cuál es el primer mandamiento de todos?";"bible";"punctuation_side_mismatch"
"Geso getinri wa yonchikgapri gigitlu rumatleya, wane chinru, ""Gi wa gowukyi pogirewatyawaka Goyakalu."" Gi satuna tserpiranawanshinikanyegitlu repomgiyatkalu.";"Y viendo Jesús que había respondido sabiamente, le dijo: No estás lejos del reino de Dios. Y cada hombre después de eso tenía miedo de cuestionarlo más.";"bible";"punctuation_side_mismatch"
"Wa rushpakamtini kpashiwakapjiya, satu yimakleru wane chinru, ""Yimaklewatachri, ¡petanru gi pixka sotlerutkakananni, ga wa gi pixkapjirutunanni!""";"Y cuando él salía del Templo, uno de sus discípulos le dijo: Maestro, mira, ¿qué piedras y qué edificios?";"bible";"punctuation_side_mismatch"
"Geso wane chinru, ""¿Petlu tyekaka tsru panchikaka? Gi wa rutukanu sotlu rogotkakinripa, gi wa mujrolekatunpakni.""";"Y Jesús le dijo: ¿Ves estos grandes edificios? No hay una piedra aquí apoyada en otra que no sea derribada.";"bible";"punctuation_side_mismatch"
"""Punkakanwu. ¿Giklupni wa tyekakapa? ¿Klu getkaluru wanepa wa tye pejnuruko wa poyagkakinpatka?""";"Di cuándo serán estas cosas, y cuál será la señal cuando todo esté por cumplirse.";"bible";"punctuation_side_mismatch"
"Wa getyongatachripa gimata jemanru: Wa getiniplu gagnanutkaluru gimtukpotlewatachri wane rawinri mawiyawakanupmaka, waneklu Gote gwachine gasukanu. Magkakaka yanna.";"Pero cuando veas la cosa inmunda que hace la destrucción, de que habló el profeta Daniel puesta en el lugar donde no tiene derecho a estar (que esto quede claro para el lector), entonces que los que están en Judea vayan rápidamente a las montañas:";"bible";"punctuation_side_mismatch"
"Wane chinna wanna, ""Gi wa tsrugogne wkashichanru, ma mejnugimalewatinitipna yine.""";"Pero dijeron: No durante la fiesta, por temor a que haya problemas entre la gente.";"bible";"punctuation_side_mismatch"
"Muchinangogne jimapro gisekachri myapjetkotu wa renekashatinrina giylatkalurupa wa Tsru Giknoglushgogne chinanu, yimaklene wane chinru, ""¿Ginaka paluka yokanretwu wa walpokotyaplu wa pnikanrupa Tsru Giknoglushgogne chinanupa?""";"Y en el primer día de los panes sin levadura, cuando se sacrificaba el cordero de la Pascua, sus discípulos le dijeron: ¿A dónde vamos a ir y preparar para que comas la comida de la Pascua?";"bible";"punctuation_side_mismatch"
"Ginakakta jigloka wane nchinanru wa kapjiru, 'Yimaklewatachri wane china, ""¿Ginaklu wa napokagrukowakle wa nnikyawakapa Tsru Giknoglushgogne nyimakleneyma?"" china.'";"Y donde quiera que entre, digan al dueño de la casa: El Maestro dice: ¿Dónde está mi habitación, donde puedo tomar la Pascua con mis discípulos?";"bible";"punctuation_side_mismatch"
"Wa tuplatinitkana nikawakakwa, nikna. Wane china Geso, ""Galikaka wane nchingi, wa satu gixate numnikjeru, wale samyokanno.""";"Mientras estaban sentados comiendo, Jesús dijo: En verdad les digo que uno de ustedes me va entregar, que come conmigo.";"bible";"punctuation_side_mismatch"
